"covariateId","covariateName","analysisId","conceptId"
4084585504,"procedure_occurrence during day -30 through 0 days relative to index: Maxillectomy",504,4084585
4030745504,"procedure_occurrence during day -30 through 0 days relative to index: Incision and drainage of trunk",504,4030745
4285420504,"procedure_occurrence during day -30 through 0 days relative to index: Excision of lesion of bone",504,4285420
2003789504,"procedure_occurrence during day -30 through 0 days relative to index: Other transurethral excision or destruction of lesion or tissue of bladder",504,2003789
2000396504,"procedure_occurrence during day -30 through 0 days relative to index: Linear repair of laceration of eyelid or eyebrow",504,2000396
2005478504,"procedure_occurrence during day -30 through 0 days relative to index: Open reduction of fracture with internal fixation, femur",504,2005478
2108342504,"procedure_occurrence during day -30 through 0 days relative to index: Transcatheter retrieval, percutaneous, of intravascular foreign body (eg, fractured venous or arterial catheter)",504,2108342
2002389504,"procedure_occurrence during day -30 through 0 days relative to index: Excision of lesion or tissue of spleen",504,2002389
4127484504,"procedure_occurrence during day -30 through 0 days relative to index: Excision of rib",504,4127484
2000100504,"procedure_occurrence during day -30 through 0 days relative to index: Closed [percutaneous] [needle] biopsy of brain",504,2000100
2106747504,"procedure_occurrence during day -30 through 0 days relative to index: Thoracentesis with insertion of tube, includes water seal (eg, for pneumothorax), when performed (separate procedure)",504,2106747
2008243504,"procedure_occurrence during day -30 through 0 days relative to index: Transfusion of other substance",504,2008243
4103231504,"procedure_occurrence during day -30 through 0 days relative to index: Repair of traumatic diaphragmatic hernia, chronic",504,4103231
4201719504,"procedure_occurrence during day -30 through 0 days relative to index: Primary decompression of thoracic spine",504,4201719
4042331504,"procedure_occurrence during day -30 through 0 days relative to index: Procedure on hip joint",504,4042331
4214028504,"procedure_occurrence during day -30 through 0 days relative to index: Bone graft",504,4214028
2005639504,"procedure_occurrence during day -30 through 0 days relative to index: Other arthrotomy, hip",504,2005639
4031834504,"procedure_occurrence during day -30 through 0 days relative to index: Biopsy of soft tissue of ankle area, superficial",504,4031834
4143470504,"procedure_occurrence during day -30 through 0 days relative to index: Edrophonium chloride test for myasthenia gravis",504,4143470
2001546504,"procedure_occurrence during day -30 through 0 days relative to index: Pericardiectomy",504,2001546
2006892504,"procedure_occurrence during day -30 through 0 days relative to index: Coronary arteriography using two catheters",504,2006892
2003510504,"procedure_occurrence during day -30 through 0 days relative to index: Excision or destruction of lesion or tissue of abdominal wall or umbilicus",504,2003510
4144062504,"procedure_occurrence during day -30 through 0 days relative to index: Intravenous infusion of thrombolytic",504,4144062
2008192504,"procedure_occurrence during day -30 through 0 days relative to index: Removal of intraluminal foreign body from trachea and bronchus without incision",504,2008192
2000150504,"procedure_occurrence during day -30 through 0 days relative to index: Ventricular shunt to extracranial site NEC",504,2000150
2102339504,"procedure_occurrence during day -30 through 0 days relative to index: Allograft skin for temporary wound closure, face, scalp, eyelids, mouth, neck, ears, orbits, genitalia, hands, feet, and/or multiple digits; first 100 sq cm or less, or 1% of body area of infants and children",504,2102339
42732622504,"procedure_occurrence during day -30 through 0 days relative to index: Right heart catheterization",504,42732622
4278515504,"procedure_occurrence during day -30 through 0 days relative to index: Biopsy of prostate",504,4278515
4120973504,"procedure_occurrence during day -30 through 0 days relative to index: Procedure on brain ventricular shunt",504,4120973
2003551504,"procedure_occurrence during day -30 through 0 days relative to index: Incision of peritoneum",504,2003551
4030170504,"procedure_occurrence during day -30 through 0 days relative to index: Evaluation AND/OR management - established patient",504,4030170
4106988504,"procedure_occurrence during day -30 through 0 days relative to index: Fiberoptic colonoscopy with biopsy",504,4106988
4045952504,"procedure_occurrence during day -30 through 0 days relative to index: Excision of intracranial arteriovenous malformation",504,4045952
42738820504,"procedure_occurrence during day -30 through 0 days relative to index: Electronic analysis of dual-chamber pacemaker system (includes evaluation of programmable parameters at rest and during activity where applicable, using electrocardiographic recording and interpretation of recordings at rest and during exercise, analysis ",504,42738820
2005618504,"procedure_occurrence during day -30 through 0 days relative to index: Arthrotomy for removal of prosthesis without replacement, hip",504,2005618
4158091504,"procedure_occurrence during day -30 through 0 days relative to index: Screening for substance abuse",504,4158091
2007991504,"procedure_occurrence during day -30 through 0 days relative to index: Other lavage of bronchus and trachea",504,2007991
4041249504,"procedure_occurrence during day -30 through 0 days relative to index: Revision",504,4041249
4329775504,"procedure_occurrence during day -30 through 0 days relative to index: Insertion of tunneled central venous catheter using fluoroscopic guidance",504,4329775
2000282504,"procedure_occurrence during day -30 through 0 days relative to index: Other parathyroidectomy",504,2000282
40756789504,"procedure_occurrence during day -30 through 0 days relative to index: Transluminal coronary atherectomy",504,40756789
4234543504,"procedure_occurrence during day -30 through 0 days relative to index: Osteotomy of shaft of femur",504,4234543
4139389504,"procedure_occurrence during day -30 through 0 days relative to index: Endoscopic transaxillary thoracic sympathectomy",504,4139389
4266086504,"procedure_occurrence during day -30 through 0 days relative to index: Direct arteriovenous anastomosis",504,4266086
4267745504,"procedure_occurrence during day -30 through 0 days relative to index: Operative procedure on foot",504,4267745
2006122504,"procedure_occurrence during day -30 through 0 days relative to index: Other tenotomy",504,2006122
2109143504,"procedure_occurrence during day -30 through 0 days relative to index: Appendectomy; for ruptured appendix with abscess or generalized peritonitis",504,2109143
2007611504,"procedure_occurrence during day -30 through 0 days relative to index: Application of pressure dressing",504,2007611
4258535504,"procedure_occurrence during day -30 through 0 days relative to index: Thoracoscopy with removal of intrapleural fibrin deposit",504,4258535
2003166504,"procedure_occurrence during day -30 through 0 days relative to index: Other transplant of liver",504,2003166
2000097504,"procedure_occurrence during day -30 through 0 days relative to index: Intracranial pressure monitoring",504,2000097
4019406504,"procedure_occurrence during day -30 through 0 days relative to index: Operation on aneurysm of vertebral artery",504,4019406
42738988504,"procedure_occurrence during day -30 through 0 days relative to index: Telephone call by a physician to patient or for consultation or medical management or for coordinating medical management with other health care professionals (eg, nurses, therapists, social workers, nutritionists, physicians, pharmacists)... (Deprecated)",504,42738988
4148369504,"procedure_occurrence during day -30 through 0 days relative to index: Angiocardiography",504,4148369
